code,tot_pop,region,num_empty,sub,bus,num_park,type_new,prop_type_im1,prop_type_im2,prop_type_im3,prop_type_im4,prop_type_im5,prop_type_im6,prop_type_im7,prop_type_im8,prop_type_im9,prop_type_im10,prop_type_qual1,prop_type_qual2,prop_type_qual3,prop_type_qual4,prop_type_qual5,prop_type_qual6,prop_type_qual7,prop_type_qual8,prop_type_qual9,prop_type_qual10,prop_type_qual11,prop_type_qual12,prop_type_qual13,prop_type_qual14,prop_areaL21,prop_areaL29,prop_areaL36,prop_areaL39,prop_areaL46,prop_areaL59,prop_areaU59,M_fee_deposit,M_fee_rent,target
C1638,494,13,10,0,6,358,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.6,0,20122000,98640,413
C1641,283,3,8,0,1,227,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.5,0,12980000,114225,268
C1642,270,12,14,0,6,222,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0.714285714,0,0,17477000,107200,297
C1652,890,9,20,1,8,423,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.083333333,0.5,0,0.333333333,0.083333333,0,0,69600000,232000,509
C1655,498,1,23,0,6,402,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.25,0,19973000,132320,236
C1656,531,12,7,0,2,480,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.5,0.125,0,16102000,113950,257
C1659,902,5,32,0,2,635,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.230769231,0.769230769,0.153846154,0.461538462,0,0.230769231,0.153846154,0,0,23370000,132430,416
C1660,718,3,13,0,3,550,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.375,0.25,0,14213000,94750,512
C1663,642,7,3,1,5,567,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17362000,231540,700
C1666,708,12,20,0,4,638,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.444444444,0.222222222,0,17989000,124030,465
C1668,493,12,7,0,4,421,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0.285714286,0.142857143,0,9611000,75690,288
C1672,1350,8,15,0,1,1043,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18717500,229825,873
C1673,640,16,22,0,1,549,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.2,0.4,0,0,9461000,160210,526
C1674,318,12,4,0,1,262,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,13592500,108740,322
C1677,1144,2,9,0,4,1039,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.181818182,0,0.272727273,0.272727273,0.272727273,0,36242000,301540,1101
C1681,534,2,9,0,7,465,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.375,0.375,0,34810000,257660,520
C1685,295,16,28,0,1,167,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.555555556,0.444444444,0,0,0,0.555555556,0.111111111,0,0.333333333,0,0,40572000,21120,164
C1687,773,2,26,0,3,779,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272727273,0.727272727,0,0,22173000,151110,349
C1689,1117,2,4,1,3,985,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2,0.5,0.2,0,42909000,291970,960
C1693,853,7,20,0,6,862,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.75,0,31210000,187260,1087
C1695,203,12,12,0,4,109,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2,0.6,0,0.2,0,0,0,22440000,132770,123
C1697,526,2,4,0,3,727,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.90E+07,375000,854
C1698,460,3,1,0,3,155,1,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,12864000,162030,65
C1699,752,2,7,0,7,680,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.428571429,0.428571429,0,37163000,295120,606
C1700,922,6,39,0,2,804,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.00E+07,430000,979
C1704,639,7,34,0,7,162,1,0,0,0,0,0,0,0.117647059,0.882352941,0,0,0,0,0.117647059,0.882352941,0,0,0,0,0,0,0,0,0,0,0,0,0.823529412,0.117647059,0,0,0.058823529,17477000,152480,131
C1704,639,7,34,0,7,162,1,0,0,0,0,0,0,0.117647059,0.882352941,0,0,0,0,0.117647059,0.882352941,0,0,0,0,0,0,0,0,0,0,0,0,0.823529412,0.117647059,0,0,0.058823529,17477000,152480,131
C1706,467,2,7,1,5,403,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.6,0,29086000,249130,362
C1713,656,3,2,0,1,527,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.166666667,0.166666667,0,10923000,117270,566
C1718,753,11,23,0,2,682,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,27465500,218475,496
C1722,809,1,1,0,6,264,1,0,0,0.272727273,0,0,0,0.181818182,0.545454545,0,0,0.272727273,0,0.181818182,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0.545454545,0.090909091,0.181818182,0,0.090909091,18140000,189240,649
C1724,1256,3,1,0,6,878,0,0,0,0,0,0,0.1,0.1,0,0,0.8,0,0,0,0,0,0,0,0.1,0.1,0,0,0.8,0,0,0.5,0.2,0.1,0.2,0,0,0,20840000,112500,701
C1732,266,5,17,0,3,188,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.666666667,0.166666667,0,0,0.166666667,0,0,19026000,99880,267
C1738,715,3,13,0,3,582,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.25,0,16288000,124800,682
C1740,783,4,29,0,6,978,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,33400000,483000,979
C1743,791,6,16,1,1,944,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.30E+07,495000,1653
C1744,822,2,13,0,2,827,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28214000,194210,979
C1756,404,11,1,0,3,486,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.50E+07,620000,609
C1757,794,8,13,2,4,676,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.5,0,0,32114500,277425,508
C1761,602,1,18,0,2,715,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.5,0.333333333,0,19661000,212840,730
C1762,462,13,4,0,2,325,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18726000,104840,460
C1768,508,16,4,0,1,370,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15728500,149175,670
C1773,840,2,15,0,4,772,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0.222222222,0.444444444,0.222222222,0,41505000,326760,614
C1775,711,14,5,0,8,131,1,0,0,0,0,0,0,0.117647059,0.882352941,0,0,0,0,0.117647059,0.882352941,0,0,0,0,0,0,0,0,0,0,0,0.058823529,0.882352941,0,0,0,0.058823529,18175000,113950,96
C1783,594,6,16,1,6,596,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0.2,0,23496000,160960,570
C1786,480,1,25,0,3,338,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2,0.8,0,0,0,0.2,0.6,0,0.2,0,0,0,30560000,196950,345
C1788,376,3,28,0,3,380,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32500000,365000,412
C1790,657,3,2,0,4,166,1,0,0,0,0,0,0,0.090909091,0.909090909,0,0,0,0,0.090909091,0.909090909,0,0,0,0,0,0,0,0,0,0,0.303030303,0.515151515,0.060606061,0,0.03030303,0.03030303,0.060606061,19572000,154830,120
C1802,1438,10,3,0,2,1500,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.30E+07,470000,1983
C1803,100,11,13,0,2,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0.5,0,0.4,0,0,0,34400000,163680,78
C1804,478,2,3,0,3,629,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90237000,597820,951
C1819,330,12,15,0,1,253,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16213000,110960,272
C1823,553,16,14,0,3,584,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.666666667,0,0,25224000,183450,652
C1833,1364,14,19,0,5,1505,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0.285714286,0.285714286,0.142857143,0,15620000,123750,1001
C1834,326,1,4,0,1,268,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0,16129000,174190,255
C1837,467,3,21,0,4,366,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0.333333333,0.333333333,0,18075000,144590,398
C1845,306,1,0,0,3,248,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.25,0,26005000,244670,277
C1848,532,5,9,0,3,660,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41253000,510510,625
C1850,388,3,0,0,4,226,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.666666667,0,0,14418000,244420,254
C1859,2424,7,1,1,4,487,1,0,0,0,0,0,0,0.125,0.875,0,0,0,0,0.125,0.875,0,0,0,0,0,0,0,0,0,0,0,0.075,0.375,0.325,0,0.15,0.075,15490500,161640,116
C1861,690,13,16,0,3,652,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.25,0.25,0,12460000,166685,613
C1863,1099,16,24,0,4,1154,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.375,0.5,0,0,20493000,165865,733
C1866,338,3,1,0,3,235,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,11421000,102215,135
C1867,678,3,26,0,2,579,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.166666667,0.166666667,0,9972000,100920,374
C1871,550,12,15,0,4,385,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,12972000,78885,408
C1874,619,15,2,0,2,97,1,0,0,0,0,0,0,0.1,0.9,0,0,0,0,0.1,0.9,0,0,0,0,0,0,0,0,0,0,0.233333333,0.466666667,0.1,0,0.1,0.1,0,17628000,129255,62
C1874,619,15,2,0,2,97,1,0,0,0,0,0,0,0.1,0.9,0,0,0,0,0.1,0.9,0,0,0,0,0,0,0,0,0,0,0.233333333,0.466666667,0.1,0,0.1,0.1,0,17628000,129255,62
C1875,1003,15,5,0,8,192,1,0,0,0,0,0,0,0.136363636,0.863636364,0,0,0,0,0.136363636,0.863636364,0,0,0,0,0,0,0,0,0,0,0.545454545,0.181818182,0.136363636,0.045454545,0,0.045454545,0.045454545,21915000,132470,209
C1875,1003,15,5,0,8,192,1,0,0,0,0,0,0,0.136363636,0.863636364,0,0,0,0,0.136363636,0.863636364,0,0,0,0,0,0,0,0,0,0,0.545454545,0.181818182,0.136363636,0.045454545,0,0.045454545,0.045454545,21915000,132470,209
C1879,711,5,12,0,2,573,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0,19819000,110850,713
C1880,635,3,15,0,15,508,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22628000,131980,761
C1885,830,12,14,0,4,802,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0.375,0,0,14418000,100920,616
C1889,1018,2,14,0,2,788,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.5,0,16652000,113375,808
C1894,307,2,13,0,4,212,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.625,0,0.25,0.125,0,0,0,26316000,105260,419
C1896,712,2,3,0,2,658,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.5,0.166666667,0,24665000,221980,845
C1898,566,13,9,0,6,517,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333333,0.166666667,0,16821500,117145,415
C1899,451,3,0,0,4,109,1,0,0,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.833333333,0,0,0,0,23200000,148065,31
C1900,586,13,2,0,2,472,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.375,0.25,0,17477000,106090,596
C1907,212,14,7,0,3,163,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,12386000,103725,207
C1910,616,13,21,0,2,350,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2,0.5,0,0.3,0,0,0,19720000,118320,396
C1911,890,8,21,1,2,985,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28491000,235360,831
C1916,816,2,2,1,4,822,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.25,0,20971000,202070,752
C1925,601,1,9,0,4,117,1,0,0,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.666666667,0,0,0,0.166666667,15083500,161605,75
C1929,492,15,19,0,4,426,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.5,0.333333333,0,17962000,148630,413
C1933,1022,5,8,0,3,1202,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.50E+07,520000,1730
C1936,240,5,8,0,10,168,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32443000,192250,234
C1939,2334,2,13,0,3,1713,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.444444444,0,0.444444444,0.111111111,0,0,34967000,211320,1896
C1940,615,2,16,0,2,527,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.666666667,0.166666667,0,31711000,215550,709
C1941,404,3,19,0,3,490,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47288000,627080,600
C1945,755,2,6,1,3,734,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0.666666667,0,23139000,193230,730
C1962,416,1,9,0,3,296,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20970000,200800,401
C1965,498,16,13,0,5,480,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0,17342000,131290,500
C1967,581,2,6,0,3,530,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.75,0,0,17395000,201730,639
C1968,514,1,0,0,3,309,0,0,0,0,0,0,0.8,0.2,0,0,0,0.8,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0.4,0,0.2,0.2,0,0,8377000,110000,220
C1969,1366,6,29,0,2,1192,0,0,0,0,0,0,0.666666667,0.333333333,0,0,0,0.666666667,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.333333333,0.166666667,0,0,11333000,149740,886
C1970,214,5,16,0,6,108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2,0.6,0,0.2,0,0,0,25504000,131770,159
C1973,384,5,15,0,3,384,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0.333333333,0,19819000,110110,457
C1979,270,2,17,0,4,183,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.111111111,0.444444444,0,0.444444444,0,0,0,37419000,164480,133
C1983,903,15,3,0,4,200,1,0,0,0.2,0,0,0,0.133333333,0.666666667,0,0,0.2,0,0.133333333,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0.733333333,0.066666667,0,0,0.133333333,18040000,145290,253
C1983,903,15,3,0,4,200,1,0,0,0.2,0,0,0,0.133333333,0.666666667,0,0,0.2,0,0.133333333,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0.733333333,0.066666667,0,0,0.133333333,18040000,145290,253
C1985,874,12,28,0,4,722,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.25,0,13655500,194620,630
C1987,291,8,26,3,4,257,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.333333333,0,44387000,368980,166
C1988,475,12,12,0,2,722,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,13665000,95895,402
C1994,431,3,3,0,1,319,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,16263500,105705,496
C2000,1300,3,21,0,2,1082,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571429,0.428571429,0.142857143,0,19225000,169420,795
C2001,540,2,10,0,8,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4,0.4,0,0.2,0,0,11430000,149000,417
C2008,781,2,7,2,5,663,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3,0.3,0,23473000,238740,548
C2010,861,5,15,0,3,608,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0,0,16140000,85760,690
C2013,595,3,3,0,3,509,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.333333333,0,0,13930000,37360,91
C2016,261,16,15,0,2,198,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,12234000,103875,220
C2020,40,8,7,1,2,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.333333333,0.333333333,0,0.333333333,0,0,0,2.80E+07,135330,19
C2021,851,2,7,0,3,771,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0.666666667,0.25,0,15729000,188260,902
C2032,944,3,23,0,1,958,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31210000,187260,1162
C2034,1486,8,2,1,3,405,1,0,0,0,0,0,0,0.103448276,0.896551724,0,0,0,0,0.103448276,0.896551724,0,0,0,0,0,0,0,0,0,0,0.344827586,0.137931034,0.379310345,0.034482759,0,0.034482759,0.068965517,16520000,133780,132
C2035,492,1,24,0,1,521,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.4,0.2,0,0,15500000,180000,246
C2036,256,1,2,0,1,199,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.25,0,17477000,106090,258
C2038,785,7,7,1,10,150,1,0,0,0,0,0,0,0.15,0.85,0,0,0,0,0.15,0.85,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0.2,0.05,0.05,0.05,0.05,15816000,153910,108
C2040,198,16,11,0,2,200,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.30E+07,520000,336
C2042,712,6,13,2,7,641,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0,0,24093000,164770,757
C2046,1129,2,10,0,4,1137,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,23970000,200055,1306
C2049,688,1,0,0,5,631,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15407000,88400,841
C2051,1164,10,0,0,3,755,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173913043,0.826086957,6.10E+07,585000,780
C2055,773,16,22,0,4,817,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0,24350000,170980,723
C2059,26,2,1,1,3,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.666666667,0,0,0.333333333,0,0,0,27961000,116000,13
C2066,757,6,22,0,2,660,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,17651000,142450,503
C2068,434,1,3,0,1,384,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20523500,244050,594
C2070,898,2,6,0,3,909,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.4,0,21420000,206410,735
C2071,1479,2,21,0,3,1488,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0.555555556,0.222222222,0,21555000,179620,1398
C2073,361,1,13,0,5,288,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.5,0.166666667,0,16821000,205460,301
C2082,970,2,19,0,2,845,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0.166666667,0.5,0.166666667,0,48844000,332510,822
C2086,1080,10,7,0,2,1142,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555555556,0.444444444,3.90E+07,460000,1524
C2089,962,3,27,0,1,873,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.166666667,0.333333333,0,16722000,130060,572
C2094,410,3,16,0,15,402,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0.428571429,0,0,14742000,107060,318
C2096,492,5,11,0,2,347,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714,0.285714286,0,0,13022000,81540,525
C2097,998,4,29,0,2,1240,0,0,0,0,0,0,1,0,0,0,0,0.714285714,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.428571429,0.285714286,0.142857143,0,16737000,110790,995
C2099,332,1,3,0,2,258,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0.2,0,12483000,102350,383
C2100,880,7,4,0,5,736,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25096000,100365,671
C2100,880,7,4,0,5,736,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25096000,100365,671
